mal_id,title,type,episodes,members,genres_clean,source,air_year,air_season,airing_start_clean
42457,Gonfu Tu Yu Cai Bao Gou,ONA,12.0,45,['Comedy'],Original,2014,winter,2014-03-19
20767,Noragami OVA,OVA,2.0,238692,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen']",Manga,2014,winter,2014-02-16
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,OVA,1.0,60118,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",Manga,2014,winter,2014-01-31
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,OVA,1.0,40618,"['Comedy', 'Magic', 'Fantasy']",Manga,2014,winter,2014-03-09
22429,Itadaki! Seieki♥,OVA,1.0,39937,"['Hentai', 'Supernatural']",Manga,2014,winter,2014-03-27
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,OVA,1.0,39634,"['Slice of Life', 'Comedy', 'Romance', 'Seinen']",4-koma manga,2014,winter,2014-03-27
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,OVA,1.0,37820,"['Comedy', 'Ecchi', 'Fantasy']",Light novel,2014,winter,2014-03-06
20977,Tonari no Seki-kun OVA,OVA,1.0,32487,"['Comedy', 'School', 'Seinen']",Manga,2014,winter,2014-01-03
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,OVA,1.0,28742,"['Action', 'Sci-Fi', 'Comedy', 'Fantasy']",Game,2014,winter,2014-03-25
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,OVA,1.0,25204,['Comedy'],Manga,2014,winter,2014-03-24
21521,Futa-bu!,OVA,2.0,20323,"['Hentai', 'School', 'Yuri']",Manga,2014,winter,2014-02-20
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,OVA,1.0,19257,['Hentai'],Manga,2014,winter,2014-03-27
20649,Kimi no Iru Machi OVA,OVA,2.0,15907,"['Slice of Life', 'Drama', 'Romance', 'Shounen']",Manga,2014,winter,2014-01-16
22069,Swing Out Sisters (2014),OVA,1.0,14701,['Hentai'],Manga,2014,winter,2014-01-29
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,OVA,2.0,9948,"['Magic', 'Slice of Life']",Original,2014,winter,2014-02-25
21751,Okusama wa Moto Yariman,OVA,2.0,9148,['Hentai'],Visual novel,2014,winter,2014-02-27
21075,Hetalia: The Beautiful World Extra Disc,OVA,1.0,8329,"['Comedy', 'Historical', 'Parody']",Web manga,2014,winter,2014-02-25
21597,Yabai! Fukushuu Yami Site,OVA,2.0,7226,['Hentai'],Visual novel,2014,winter,2014-02-27
13843,Wild Adapter,OVA,2.0,7005,"['Action', 'Mystery', 'Drama', 'Shoujo']",Manga,2014,winter,2014-03-25
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,OVA,1.0,5957,['Hentai'],Manga,2014,winter,2014-02-27
21363,Tokubetsu Jugyou 3 SLG The Animation,OVA,2.0,5026,['Hentai'],Visual novel,2014,winter,2014-01-02
20589,Bikyaku Seido Kaichou Ai,OVA,1.0,4642,['Hentai'],Visual novel,2014,winter,2014-03-27
21513,Imako System,OVA,2.0,4206,['Hentai'],Manga,2014,winter,2014-02-27
21649,Mitsuwano,OVA,1.0,4068,['Slice of Life'],Light novel,2014,winter,2014-03-11
21059,Oppai Infinity∞! The Animation,OVA,1.0,3839,['Hentai'],Manga,2014,winter,2014-01-30
21393,Shiiba-san no Ura no Kao. with Imouto Lip,OVA,1.0,3531,['Hentai'],Manga,2014,winter,2014-02-27
22081,Cosplay Rakuen,OVA,1.0,3432,['Hentai'],Original,2014,winter,2013-12-31
21599,Fight Ippatsu! Juuden-chan!! OVA,OVA,1.0,2468,"['Sci-Fi', 'Comedy', 'Ecchi']",Manga,2014,winter,2014-01-24
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,OVA,1.0,2152,"['Comedy', 'Music', 'Slice of Life']",4-koma manga,2014,winter,2014-03-26
38049,Roku no Sekai,OVA,1.0,147,"['Adventure', 'Magic']",Original,2014,winter,2014-01-23
42540,Pittarazu,OVA,10.0,35,['Comedy'],Original,2014,winter,2014-03-03
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Movie,1.0,48346,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",Light novel,2014,winter,2014-03-14
20903,Harmonie,Movie,1.0,46347,"['Slice of Life', 'Psychological', 'Drama', 'School']",Original,2014,winter,2014-02-28
20815,Sekaiichi Hatsukoi: Valentine-hen,Movie,1.0,29681,"['Romance', 'Comedy', 'Shounen Ai']",Manga,2014,winter,2014-03-14
19115,Giovanni no Shima,Movie,1.0,23467,"['Drama', 'Historical']",Original,2014,winter,2014-02-21
12017,Tiger & Bunny Movie 2: The Rising,Movie,1.0,22912,"['Action', 'Mystery', 'Comedy', 'Super Power']",Original,2014,winter,2014-02-07
21189,"Wake Up, Girls! Shichinin no Idol",Movie,1.0,20249,"['Drama', 'Music']",Original,2014,winter,2014-01-09
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,Movie,1.0,19880,"['Music', 'Comedy', 'Drama']",Game,2014,winter,2014-01-24
13119,Hakuouki Movie 2: Shikon Soukyuu,Movie,1.0,17347,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei']",Visual novel,2014,winter,2014-03-07
20889,Kuro no Sumika: Chronus,Movie,1.0,16566,['Psychological'],Original,2014,winter,2014-02-28
14817,Mouretsu Pirates: Abyss of Hyperspace,Movie,1.0,11481,"['Sci-Fi', 'Space']",Light novel,2014,winter,2014-02-21
25457,Avengers Confidential: Black Widow to Punisher,Movie,1.0,4193,"['Action', 'Sci-Fi', 'Seinen']",Other,2014,winter,2014-03-10
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Movie,1.0,4029,['Adventure'],Original,2014,winter,2014-02-28
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,Movie,1.0,3120,"['Kids', 'Magic', 'Shoujo']",Original,2014,winter,2014-03-14
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,Movie,1.0,3108,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",-,2014,winter,2014-03-07
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,Movie,1.0,3015,"['Drama', 'Historical', 'Supernatural']",Manga,2014,winter,2014-02-07
20961,Parol no Miraijima,Movie,1.0,2393,"['Action', 'Adventure', 'Fantasy']",Original,2014,winter,2014-02-28
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,Movie,1.0,1650,"['Music', 'Shoujo', 'Sports']",Game,2014,winter,2014-03-07
28085,Wonder (Movie),Movie,1.0,1531,['Dementia'],-,2014,winter,2014-02-07
28251,Ulibyeol Ilhowa Eollugso,Movie,1.0,1222,"['Comedy', 'Kids', 'Magic', 'Romance']",-,2014,winter,2014-02-19
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,Movie,1.0,588,"['Adventure', 'Space', 'Drama', 'Sci-Fi']",-,2014,winter,2014-01-03
20963,Shimajirou to Kujira no Uta,Movie,1.0,211,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",-,2014,winter,2014-03-13
32808,Xiong Chumo Zhi: Duo Bao Xiong Bing,Movie,1.0,188,"['Adventure', 'Comedy']",-,2014,winter,2014-01-16
35312,Kamiusagi Rope x TOHO Cinemas (Movies),Movie,,182,"['Comedy', 'Slice of Life']",Original,2014,winter,2014-01-10
40139,Konohakaseki no Natsu,Movie,1.0,160,"['Slice of Life', 'Drama']",Original,2014,winter,2014-01-15
22131,Train Heroes Movie,Movie,1.0,151,['Kids'],-,2014,winter,2014-02-21
34258,Toruru's Adventure,Movie,1.0,128,"['Adventure', 'Fantasy', 'Sci-Fi']",Original,2014,winter,2014-03-20
37391,Xi Yang Yang Yu Hui Tai Lang: Zhi Fei Ma Qi Yu Ji,Movie,1.0,124,"['Adventure', 'Comedy', 'Kids']",-,2014,winter,2014-01-15
39220,Wormy,Movie,1.0,116,['Music'],Original,2014,winter,2014-01-01
21329,Mushishi: Hihamukage,Special,1.0,100292,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",Manga,2014,winter,2014-01-03
22839,Cross Road,Special,1.0,53596,"['Slice of Life', 'School']",Original,2014,winter,2014-02-24
22673,Kuroko no Basket 2nd Season NG-shuu,Special,9.0,46396,"['Comedy', 'Sports']",Manga,2014,winter,2014-01-28
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,Special,7.0,46256,['Comedy'],Light novel,2014,winter,2014-03-18
20517,Little Busters!: EX,Special,8.0,44080,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'School']",Visual novel,2014,winter,2014-01-28
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,Special,1.0,35329,"['Comedy', 'Romance', 'Slice of Life']",4-koma manga,2014,winter,2014-03-18
20909,Kyoukai no Kanata: Mini Gekijou,Special,7.0,30668,"['Slice of Life', 'Supernatural']",Original,2014,winter,2014-01-07
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Special,1.0,26569,['Comedy'],Light novel,2014,winter,2014-02-18
20423,Kamisama no Inai Nichiyoubi: Kioku,Special,1.0,25764,"['Mystery', 'Fantasy']",Light novel,2014,winter,2014-02-04
23427,Oneechan ga Kita: Hajimete no… Kitaa!,Special,1.0,20177,"['Slice of Life', 'Comedy']",4-koma manga,2014,winter,2014-03-21
19799,Robot Girls Z,Special,3.0,18282,"['Comedy', 'Mecha', 'Parody']",Original,2014,winter,2014-01-03
22745,Brothers Conflict: Setsubou,Special,1.0,17954,"['Harem', 'Romance', 'Shoujo']",Novel,2014,winter,2014-02-25
23989,Maken-Ki! Two Specials,Special,5.0,17642,['Ecchi'],Manga,2014,winter,2014-03-27
23479,Itadaki! Seieki♥ Special,Special,1.0,16991,['Hentai'],Manga,2014,winter,2014-03-27
23703,Gatchaman Crowds: Embrace,Special,1.0,15379,"['Adventure', 'Sci-Fi']",-,2014,winter,2014-01-21
21771,Romantica Clock,Special,3.0,11768,['Shoujo'],Manga,2014,winter,2014-02-03
21781,Tsubasa to Hotaru,Special,1.0,11768,"['Romance', 'School', 'Shoujo']",Manga,2014,winter,2014-03-15
23487,Witch Craft Works Specials,Special,6.0,10356,"['Magic', 'Comedy']",Manga,2014,winter,2014-03-25
21773,Sugar*Soldier,Special,3.0,9759,['Shoujo'],Manga,2014,winter,2014-01-13
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Special,5.0,9341,['Comedy'],-,2014,winter,2014-01-30
20843,Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear,Special,2.0,8539,"['Slice of Life', 'Comedy']",Original,2014,winter,2014-02-04
22335,Teekyuu 3 Specials,Special,2.0,7871,"['Comedy', 'School', 'Shounen', 'Sports']",Manga,2014,winter,2014-01-23
33156,Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium,Special,1.0,7214,"['Comedy', 'School', 'Slice of Life']",Original,2014,winter,2014-03-25
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,Special,1.0,6975,"['Mystery', 'Comedy', 'Super Power']",-,2014,winter,2014-03-20
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,Special,1.0,6966,"['Comedy', 'Romance']",Light novel,2014,winter,2014-01-21
22661,One Piece: Cry Heart,Special,3.0,6170,"['Fantasy', 'Shounen']",Manga,2014,winter,2014-01-18
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,Special,1.0,5388,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",-,2014,winter,2014-03-26
21497,Sengoku Musou SP: Sanada no Shou,Special,1.0,5119,"['Action', 'Historical', 'Samurai']",Game,2014,winter,2014-03-20
27907,Gundam Build Fighters Specials,Special,3.0,3581,"['Comedy', 'Mecha']",Original,2014,winter,2014-03-25
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,Special,1.0,2959,"['Action', 'Mecha', 'Sci-Fi']",-,2014,winter,2014-01-28
29801,The iDOLM@STER Million Live! 1st Anniversary PV,Special,1.0,2671,['Drama'],Game,2014,winter,2014-02-26
31424,Inyouchuu Etsu Special,Special,1.0,1757,"['Hentai', 'Supernatural', 'Demons', 'Horror']",Visual novel,2014,winter,2014-03-06
30088,Ryoutei no Aji,Special,,1602,['Slice of Life'],Original,2014,winter,2014-03-27
33904,Suntory Tennensui CMs,Special,,940,['Slice of Life'],Original,2014,winter,2014-03-27
33957,Danball Senki Wars: All Star Battle,Special,1.0,575,"['Action', 'Kids', 'Mecha', 'School']",Original,2014,winter,2014-02-26
22985,Hipira-kun Special,Special,1.0,518,"['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']",-,2014,winter,2014-01-28
33547,Mameshiba x Gaist Crusher Collab CM,Special,1.0,366,"['Comedy', 'Fantasy', 'Parody']",Other,2014,winter,2014-03-20
23899,Lovely Movie: Itoshi no Muco Specials,Special,3.0,340,['Slice of Life'],-,2014,winter,2014-03-18
21913,Kanbee-kun ga Yuku,Special,3.0,151,"['Comedy', 'Historical', 'Kids']",-,2014,winter,2014-01-01
36673,Nakano Harada Kekkon Kyousoukyoku,Special,1.0,133,['Music'],Original,2014,winter,2014-03-16
37098,Xiong Chumo Zhi: Nianhuo,Special,1.0,110,"['Adventure', 'Comedy', 'Kids']",Original,2014,winter,2014-01-29
35703,Mori no Hito to Shoutengu-chan,Special,1.0,89,"['Kids', 'Supernatural']",Original,2014,winter,2014-03-06
19815,No Game No Life,TV,12.0,1617669,"['Game', 'Adventure', 'Comedy', 'Supernatural', 'Ecchi', 'Fantasy']",Light novel,2014,spring,2014-04-09
20583,Haikyuu!!,TV,25.0,1025521,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",Manga,2014,spring,2014-04-06
20785,Mahouka Koukou no Rettousei,TV,26.0,706267,"['Action', 'Sci-Fi', 'Supernatural', 'Magic', 'Romance', 'School']",Light novel,2014,spring,2014-04-05
20787,Black Bullet,TV,13.0,673329,"['Action', 'Sci-Fi', 'Mystery', 'Seinen']",Light novel,2014,spring,2014-04-08
22043,Fairy Tail (2014),TV,102.0,664090,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Manga,2014,spring,2014-04-05
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,TV,24.0,613969,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen']",Manga,2014,spring,2014-04-04
19163,Date A Live II,TV,10.0,417675,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",Light novel,2014,spring,2014-04-11
21603,Mekakucity Actors,TV,12.0,360409,"['Sci-Fi', 'Comedy', 'Super Power', 'Supernatural', 'Romance']",Music,2014,spring,2014-04-12
20853,Hitsugi no Chaika,TV,12.0,300179,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",Light novel,2014,spring,2014-04-09
21405,Bokura wa Minna Kawai-sou,TV,12.0,293771,"['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']",Manga,2014,spring,2014-04-03
21431,Gokukoku no Brynhildr,TV,13.0,271697,"['Drama', 'Mystery', 'Sci-Fi', 'Seinen']",Manga,2014,spring,2014-04-06
22135,Ping Pong the Animation,TV,11.0,246496,"['Drama', 'Psychological', 'Seinen', 'Sports']",Manga,2014,spring,2014-04-10
21327,Isshuukan Friends.,TV,12.0,243216,"['Slice of Life', 'Comedy', 'School', 'Shounen']",4-koma manga,2014,spring,2014-04-06
22101,Soredemo Sekai wa Utsukushii,TV,12.0,218192,"['Adventure', 'Romance', 'Fantasy', 'Shoujo']",Manga,2014,spring,2014-04-05
19429,Akuma no Riddle,TV,12.0,215377,"['Action', 'School', 'Shoujo Ai']",Manga,2014,spring,2014-04-03
21939,Mushishi Zoku Shou,TV,10.0,215292,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",Manga,2014,spring,2014-04-04
21863,Mangaka-san to Assistant-san to The Animation,TV,12.0,212454,"['Harem', 'Slice of Life', 'Comedy', 'Ecchi', 'Seinen']",4-koma manga,2014,spring,2014-04-07
19111,Love Live! School Idol Project 2nd Season,TV,13.0,195861,"['Music', 'School', 'Slice of Life']",Other,2014,spring,2014-04-06
19775,Sidonia no Kishi,TV,12.0,192196,"['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']",Manga,2014,spring,2014-04-10
21561,Ryuugajou Nanana no Maizoukin (TV),TV,11.0,188882,"['Adventure', 'Comedy', 'Mystery', 'Supernatural']",Light novel,2014,spring,2014-04-10
21273,Gochuumon wa Usagi Desu ka?,TV,12.0,177494,"['Slice of Life', 'Comedy']",4-koma manga,2014,spring,2014-04-09
21033,Seikoku no Dragonar,TV,12.0,162490,"['Comedy', 'Ecchi', 'Fantasy', 'School']",Light novel,2014,spring,2014-04-04
21507,Soul Eater NOT!,TV,12.0,159825,"['Action', 'Comedy', 'Ecchi', 'Shounen', 'Supernatural']",Manga,2014,spring,2014-04-08
19685,Kanojo ga Flag wo Oraretara,TV,13.0,145808,"['Comedy', 'Harem', 'Romance', 'School']",Light novel,2014,spring,2014-04-06
22273,Selector Infected WIXOSS,TV,12.0,125020,"['Game', 'Psychological']",Card game,2014,spring,2014-04-03
22777,Dragon Ball Kai (2014),TV,61.0,118878,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",Manga,2014,spring,2014-04-06
21185,Baby Steps,TV,25.0,117421,"['Romance', 'School', 'Shounen', 'Sports']",Manga,2014,spring,2014-04-05
21563,Kamigami no Asobi,TV,12.0,111698,"['Harem', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']",Visual novel,2014,spring,2014-04-05
22547,Blade & Soul,TV,13.0,107603,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",Game,2014,spring,2014-04-03
22507,Initial D Final Stage,TV,4.0,78285,"['Sports', 'Cars', 'Seinen']",Manga,2014,spring,2014-05-15
22433,Break Blade,TV,12.0,77898,"['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']",Manga,2014,spring,2014-04-06
22123,Inugami-san to Nekoyama-san,TV,12.0,61568,"['Comedy', 'School', 'Shoujo Ai']",4-koma manga,2014,spring,2014-04-10
21677,Captain Earth,TV,25.0,59281,"['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Space']",Original,2014,spring,2014-04-05
21809,Kenzen Robo Daimidaler,TV,12.0,55246,"['Ecchi', 'Comedy', 'Mecha', 'Seinen']",Manga,2014,spring,2014-04-04
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,TV,12.0,53536,['Fantasy'],Game,2014,spring,2014-04-09
23133,M3: Sono Kuroki Hagane,TV,24.0,50921,"['Action', 'Drama', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi']",Original,2014,spring,2014-04-21
21639,Yu☆Gi☆Oh! Arc-V,TV,148.0,42574,"['Action', 'Game', 'Fantasy', 'Shounen']",Manga,2014,spring,2014-04-06
20971,Kiniro no Corda: Blue♪Sky,TV,12.0,22644,"['Harem', 'Music', 'School', 'Shoujo']",Visual novel,2014,spring,2014-04-05
21821,Fuuun Ishin Dai☆Shogun,TV,12.0,22632,"['Action', 'Historical', 'Mecha']",Original,2014,spring,2014-04-09
21421,Mahou Shoujo Taisen,TV,26.0,15440,['Magic'],Other,2014,spring,2014-04-07
22817,Kindaichi Shounen no Jikenbo Returns,TV,25.0,14226,"['Mystery', 'Shounen']",Manga,2014,spring,2014-04-04
21729,Cardfight!! Vanguard: Legion Mate-hen,TV,33.0,11311,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']",Original,2014,spring,2014-03-09
21835,Majin Bone,TV,52.0,8623,['Game'],Game,2014,spring,2014-03-31
23539,Gudetama,TV,,8575,"['Comedy', 'Kids']",Original,2014,spring,2014-03-30
22831,Abarenbou Rikishi!! Matsutarou,TV,23.0,7856,"['Sports', 'Seinen']",Manga,2014,spring,2014-04-05
22693,Lady Jewelpet,TV,52.0,7381,"['Fantasy', 'Magic', 'Romance', 'Shoujo']",Original,2014,spring,2014-04-04
21013,Marvel Disk Wars: The Avengers,TV,51.0,6639,"['Action', 'Kids', 'Super Power']",-,2014,spring,2014-04-02
21671,Keroro,TV,23.0,6632,"['Comedy', 'Sci-Fi', 'Shounen']",-,2014,spring,2014-03-21
23213,Kantoku Fuyuki Todoki,TV,13.0,5942,"['Comedy', 'Josei', 'Slice of Life']",Manga,2014,spring,2014-04-03
22733,Dragon Collection,TV,51.0,4373,"['Fantasy', 'Shounen']",Card game,2014,spring,2014-04-06
23067,Tenkai Knights,TV,52.0,2924,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Super Power', 'Kids', 'Mecha', 'Shounen']",Original,2014,spring,2014-04-04
22099,Hero Bank,TV,51.0,2533,"['Game', 'Kids']",Game,2014,spring,2014-04-06
22215,Pretty Rhythm: All Star Selection,TV,11.0,2313,"['Music', 'Shoujo', 'Sports']",Game,2014,spring,2014-04-05
22735,Oreca Battle,TV,51.0,2204,['Game'],-,2014,spring,2014-04-07
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,TV,13.0,2017,['Comedy'],-,2014,spring,2014-04-05
18205,World Fool News (TV),TV,12.0,1894,"['Slice of Life', 'Comedy']",-,2014,spring,2014-04-16
28595,Pac-World,TV,52.0,1100,"['Adventure', 'Comedy', 'Sci-Fi']",Game,2014,spring,2014-04-05
23409,Duel Masters VS,TV,49.0,870,"['Action', 'Adventure', 'Comedy', 'Shounen']",Original,2014,spring,2014-04-04
23901,Lovely Movie: Itoshi no Muco Season 2,TV,22.0,680,['Slice of Life'],Manga,2014,spring,2014-04-26
22465,KutsuDaru.,TV,48.0,504,"['Fantasy', 'Kids', 'School', 'Slice of Life']",Manga,2014,spring,2014-04-02
23737,Neko Pitcher,TV,51.0,486,"['Comedy', 'Sports', 'Kids']",4-koma manga,2014,spring,2014-05-03
23555,Neko no Dayan,TV,52.0,480,"['Kids', 'Magic']",Novel,2014,spring,2014-04-25
23107,GO-GO Tamagotchi!,TV,50.0,459,"['Comedy', 'Fantasy', 'Kids']",-,2014,spring,2014-04-02
22821,Himitsukessha Taka no Tsume EX,TV,38.0,340,"['Comedy', 'Parody', 'Super Power']",-,2014,spring,2014-04-10
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,TV,32.0,326,"['Action', 'Game', 'Comedy', 'Kids']",Original,2014,spring,2014-03-31
31019,Norasco (TV),TV,43.0,250,"['Slice of Life', 'Comedy']",Original,2014,spring,2014-05-18
23721,Carino Coni,TV,26.0,249,"['Fantasy', 'Kids']",-,2014,spring,2014-04-01
38363,Ohayou Hakushon Daimaou,TV,237.0,239,"['Comedy', 'Parody']",Other,2014,spring,2014-03-30
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,TV,10.0,222,['Music'],-,2014,spring,2014-04-28
35605,Astar-eul Hyanghae Chaguchagu,TV,27.0,210,[],Game,2014,spring,2014-05-30
29759,Korokoro Animal 2,TV,63.0,138,['Kids'],-,2014,spring,2014-04-06
35773,Noraneko,ONA,1.0,10414,['Comedy'],Manga,2014,spring,2014-03-31
21073,Puchimas!!: Petit Petit iDOLM@STER,ONA,74.0,7510,"['Comedy', 'Slice of Life']",4-koma manga,2014,spring,2014-03-31
24713,Miss Monochrome The Animation: Soccer-hen,ONA,1.0,7116,"['Slice of Life', 'Comedy', 'Sports']",Original,2014,spring,2014-06-16
24169,Detective Conan: The Fugitive Kogorou Mouri,ONA,1.0,5214,"['Mystery', 'Comedy']",Manga,2014,spring,2014-04-29
23439,Toki wa Meguru: Tokyo Station,ONA,1.0,4272,['Slice of Life'],Original,2014,spring,2014-06-23
29087,Wangpai Yushi,ONA,39.0,2893,"['Comedy', 'Fantasy', 'School', 'Shounen', 'Supernatural']",Manga,2014,spring,2014-06-26
23499,Gakumon!: Ookami Shoujo wa Kujikenai,ONA,3.0,2146,"['Comedy', 'School', 'Shounen']",Manga,2014,spring,2014-04-24
23837,Meisou! Underworld,ONA,1.0,2041,"['Action', 'Supernatural', 'Thriller']",Manga,2014,spring,2014-04-14
33855,Show By Rock!! x Joysound,ONA,4.0,1601,"['Music', 'Comedy']",Game,2014,spring,2014-06-26
23835,Moonrakers,ONA,1.0,1515,"['Drama', 'Sci-Fi', 'Space']",Manga,2014,spring,2014-04-14
30463,Kyoufu Shinbun (2014),ONA,16.0,1468,"['Horror', 'Demons', 'Supernatural', 'Fantasy']",-,2014,spring,2014-04-27
33883,Chao You Bing,ONA,4.0,1292,"['Comedy', 'Parody', 'Fantasy']",Web manga,2014,spring,2014-04-24
31686,Shigeru,ONA,1.0,1201,"['Comedy', 'Dementia']",Original,2014,spring,2014-06-13
29822,Channel 5.5 2nd Season,ONA,4.0,689,"['Parody', 'Comedy']",-,2014,spring,2014-04-13
29935,Qin Shi Ming Yue: Kong Shan Niao Yu,ONA,3.0,662,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",Novel,2014,spring,2014-05-08
24719,Shinrabanshou: Tenchi Shinmei no Shou,ONA,1.0,617,"['Action', 'Fantasy', 'Shounen']",-,2014,spring,2014-06-28
24989,Agukaru: Play with Ibaraki-hen,ONA,20.0,408,"['Slice of Life', 'Magic', 'Supernatural']",-,2014,spring,2014-06-05
23733,KoSys! Kochira Keihime Tetsudou: Kouhou System-ka,ONA,,305,"['Slice of Life', 'Comedy']",-,2014,spring,2014-04-08
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,ONA,1.0,255,['Comedy'],-,2014,spring,2014-06-24
37666,3-bu de Wakaru Koizumi Yakumo no Kaidan,ONA,7.0,249,"['Historical', 'Horror', 'Parody', 'Supernatural']",Book,2014,spring,2014-05-08
35623,Si Ling Bianma: Zhi Shijie Caozong Zhe Recap,ONA,1.0,248,[],Original,2014,spring,2014-05-07
35858,Kura Sushi,ONA,2.0,245,['Slice of Life'],Original,2014,spring,2014-04-26
23881,Momon's Sand Witch,ONA,8.0,245,"['Comedy', 'Kids']",-,2014,spring,2014-03-31
23857,Go! Go! Kadendanshi 2nd Season,ONA,78.0,238,"['Action', 'Seinen']",-,2014,spring,2014-04-28
30090,Zombie Ehon,ONA,1.0,224,['Comedy'],-,2014,spring,2014-05-20
34843,Ponkotsu Quest x Monsterz,ONA,3.0,213,"['Comedy', 'Parody', 'Fantasy']",Other,2014,spring,2014-05-24
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,ONA,2.0,210,['Slice of Life'],-,2014,spring,2014-06-29
32254,Ijigen Gattai Mojibakeru Z,ONA,1.0,169,"['Game', 'Kids']",Other,2014,spring,2014-06-28
25547,Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,ONA,1.0,167,"['Comedy', 'Kids']",-,2014,spring,2014-06-24
36573,dwarf Movie Lab,ONA,13.0,163,['Kids'],Other,2014,spring,2014-05-01
35985,Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,ONA,1.0,143,"['Comedy', 'Slice of Life']",Web manga,2014,spring,2014-04-24
38511,Oniwa no Soto,ONA,2.0,134,['Dementia'],Original,2014,spring,2014-06-22
